	Jour	Annee	Mois	Jour.1	Depart	Arrivee	Pays	Km_jours	Km_cumule	Altitude	Lat_degres	Lat_minutes	Lat_decimale	Lat_radian	Long_degres	Long_minutes	Long_decimale	Long_radian	km_vol_oiseau	km_corde	km_segment	km_cumule	Unnamed: 22	Objet	Lieu	Contexte	Catégorie	Post	Jour xxx	Titre	Unnamed: 30	Poids	Taille	Couleur	Matiere	Origine	Unnamed: 36	Date	Coordonnees
858	859	2015	5	5	Port-de-Toplu	Gerze	Turkey	55	12468	27	41	48.314	41.8052	0.7296	35	11.966	35.1994	0.6143	3136.0	3104.5	43.0	65655.7		Cœur 	"Gerze	 Turquie"	Bière et Dauphins	Carnet de bord	1	Jour 859	Etape à Gerze		0.08	20	10	3	2		mardi 5 mai 2015	"N 41°48	314' E 35°11	966'"
992	993	2015	9	19	Nantes	La-Limousinière	France	0	17775	27	46	58.253	46.9709	0.8198	-1	#CHAMP!	#CHAMP!	#CHAMP!	214.4	214.4	27.3	69533.1		Objet aluminium	"La limousinière	 France"	"On peut bouger	 soirée"	Almanach	0	Jour 993			0.66	22	14	3	2		samedi 19 septembre 2015	"N 46°58	253' W 01°41	109'"
473	474	2014	1	16	Oakland	Oakland	U.S.A	4	7061	28	37	50.615	37.8436	0.6605	-122	#CHAMP!	#CHAMP!	#CHAMP!	8686.0	8029.1	0.4	26182.1		Grain de maïs 	Castle d'Oakland	Integration	Carnet de bord	1	Jour 474	Castle d'Oakland		0.16	7	2	1	1		jeudi 16 janvier 2014	"N 37°50	615' W 122°16	933'"
430	431	2013	12	4	Los-Angeles	Venice-Beach	U.S.A	25	5945	28	33	59.569	33.9928	0.5933	-118	#CHAMP!	#CHAMP!	#CHAMP!	8811.9	8126.5	35.6	25083.3		Repose lunette	Devant la maison d'Eric	Préparation au départ	Carnet de bord	1	Jour 431	Devant la maison d'Eric		0.17	14	2	3	2		mercredi 4 décembre 2013	"N 33°59	569' W 118°25	262'"
124	125	2013	2	1	Agadir	Agadir	Morocco	0	3132	28	30	25.145	30.4191	0.5309	-9	#CHAMP!	#CHAMP!	#CHAMP!	2010.1	2001.7	2.3	3031.2		Levier d'interrupteur	Hôtel Les Palmiers	Fabrication d'un amplificateur mono	Carnet de bord	1	Jour 125	Hôtel Les Palmiers		1.47	21	14	2	2		vendredi 1 février 2013	"N 30°25	145' W 9°35	975'"
169	170	2013	3	18	Route-de-Dakmar	Dakmar	Morocco	40	4110	29	22	3.28	22.0547	0.3849	-16	#CHAMP!	#CHAMP!	#CHAMP!	3097.1	3066.7	72.4	4390.3		Chainette	Dakmar	Station Oasis	Carnet de bord	1	Jour 170	Dakmar		0.49	120	17	2	2		lundi 18 mars 2013	N 22°03.280' W 16°44.854'
257	258	2013	6	14	Palenque	Palenque	Mexico	0	5250	29	17	29.432	17.4905	0.3053	-92	#CHAMP!	#CHAMP!	#CHAMP!	8423.2	7823.3	5.3	20557.2		allumette	Palenque	Mise à jour	Carnet de bord	1	Jour 258	Palenque		0.49	16	17	2	2		jeudi 13 juin 2013	"N 17°30	328' W 91°58	570'"
182	183	2013	3	31	Nouakchott	Nouakchott	Mauritania	0	4655	30	18	5.339	18.089	0.3157	-15	#CHAMP!	#CHAMP!	#CHAMP!	3496.5	3452.8	0.7	4890.4		Tissu	Centre de Nouakchott	Ballade 	Carnet de bord	1	Jour 183	Centre de Nouakchott		0.24	0	0	4	2		dimanche 31 mars 2013	"N 18°05	339' W 15°58	918'"
553	554	2014	4	6	Ligne-de-l'Equateur	Kuala-Lumpur	Malaysia	15	8641	30	3	8.48	3.1413	0.0548	101	41.667	101.6945	1.7749	10913.1	9627.7	514.4	44921.7		Spirale verte	Gare de Kuala Lumpur	Welcom to Kuala Lumpur	Almanach	0	Jour 554			5.38	59	5	0	2		dimanche 6 avril 2014	"N 03°08	480' E 101°41	667"
232	233	2013	5	20	Dakar	Dakar	Senegal	0	5220	30	14	42.5	14.7083	0.2567	-17	#CHAMP!	#CHAMP!	#CHAMP!	3900.8	3840.2	7.6	5511.8		Mini jack	"Liberté II	 Dakar"	Préparatifs	Carnet de bord	1	Jour 233	"Liberté II	 Dakar"		1.47	31	11	0	2		lundi 20 mai 2013	"N 14°42	500' W 17°27	335'"
180	181	2013	3	29	Nouakchott	Nouakchott	Mauritania	0	4655	30	18	5.631	18.0939	0.3158	-15	#CHAMP!	#CHAMP!	#CHAMP!	3495.8	3452.2	0.2	4889.5		Fil doré	"Cantine Marocaine	 Nouakhchott"	Petit bouffe entre amis	Carnet de bord	1	Jour 181	"Cantine Marocaine	 Nouakhchott"		1.83	52	4	0	2		vendredi 29 mars 2013	"N 18°05	631' W 15°58	739'"
651	652	2014	10	10	Yangon	Yangon	Myanmar	0	10051	30	16	44.467	16.7411	0.2922	96	16.658	96.2776	1.6804	9381.1	8556.8	1.4	47044.1		Vaisseau spatial	15 square feets village	Journée off	Almanach	0	Jour 652			0.73	29	6	3	2		vendredi 10 octobre 2014	"N 16°44	4665' E 96°16	6583'"
650	651	2014	10	9	Yangon	Yangon	Myanmar	0	10051	30	16	43.732	16.7289	0.292	96	16.42	96.2737	1.6803	9381.9	8557.3	16.6	47042.6		Bras de Barbie	Arret de bus de Thabarwa	Rush houre	Carnet de bord	1	Jour 651	Tha Bar Wa center		0.43	57	3	3	2		jeudi 9 octobre 2014	"N 16°43	7322' E 96°16	4198'"
43	44	2012	11	12	San-Sebastian	San-Sebastian	Spain	0	1261	30	43	18.893	43.3149	0.756	-2	#CHAMP!	#CHAMP!	#CHAMP!	545.3	545.1	0.1	872.6			San Sebastian		Carnet de bord	1	Jour 44	San Sebastian		0.1	31	14	2	2		lundi 12 novembre 2012	"N 43°18	893' W 2°00	464'"
910	911	2015	6	26	Lovech	Novchene	Bulgaria	65	13753	31	43	33.623	43.5604	0.7603	24	55.722	24.9287	0.4351	2290.9	2278.6	46.1	66866.1		Bras de poupée 	"Novchene	 Bulgarie"	Vue sur tournesol 	Almanach	0	Jour 911			0.73	32	3	3	2		vendredi 26 juin 2015	"N 43°33	623' E 24°55	722'"
490	491	2014	2	2	Denpasar-	Denpasar-	Indonesia	0	7136	32	-8	#CHAMP!	#CHAMP!	#CHAMP!	115	9.741	115.1624	02.01	12881.5	10797.8	4.7	40621.9		Masque	"Kerobokan	 Denpasar"	Rencontre d'Iksan	Carnet de bord	1	Jour 491	"Kerobokan	 Denpasar"		2.51	300	14	4	2		dimanche 2 février 2014	"S 08°40	307' E 115°09	741'"
531	532	2014	3	15	Bandung	Jakarta	Indonesia	10	8561	32	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	49.83	106.8305	1.8645	12070.4	10345.4	118.4	41777.5		Médaillon	Gare de Jakarta	Arrivée à Jakarta	Carnet de bord	1	Jour 532	Arrivée à Jakarta		4.69	21	14	2	2		samedi 15 mars 2014	"S 06°10	577' E 106°49	830'"
591	592	2014	8	11	Kuala-Sengalor	Kuala-Sengalor	Malaysia	75	8781	32	3	20.262	3.3377	0.0583	101	14.634	101.2439	1.767	10864.0	9595.4	51.2	44979.3		Os	Kuala Sengalor	Palme #1	Almanach	0	Jour 592			0.21	17	17	7	1		lundi 11 août 2014	"N 03°20	262' E 101°14	634'"
534	535	2014	3	18	Jakarta	Kota-Station	Indonesia	25	8586	32	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	48.86	106.8143	1.8643	12065.6	10342.6	14.9	41808.3		Photo d'identitée	Kota Station	Traversée de Jakarta en vélo	Almanach	0	Jour 535			0.22	39	14	5	2		mardi 18 mars 2014	"S 06°07	993' E 106°48	860'"
424	425	2013	11	28	Los-Angeles	Los-Angeles	U.S.A	0	5920	32	34	1.408	34.0235	0.5938	-118	#CHAMP!	#CHAMP!	#CHAMP!	8807.3	8122.9	32.8	25007.4		Capuchons plastique	Culver City station	Thanksgivings	Carnet de bord	1	Jour 425	Culver City station		0.68	11	13	3	2		jeudi 28 novembre 2013	"N 34°01	408' W 118°23	219'"
874	875	2015	5	21	Istanbul	Istanbul	Turkey	10	13283	32	41	0.152	41.0025	0.7156	28	55.91	28.9318	0.505	2710.3	2689.9	5.4	66295.3		Fermeture éclaire	"Koca Maustafa Paşa	 Istanbul	 Turquie"	"Koca Maustafa Paşa	 Istanbul	 Turquie 1er déménagement à Islambul "	Carnet de bord	1	Jour 875	Arrivée à Istanbul		1.45	12	4	2	2		jeudi 21 mai 2015	"N 41°00	152' E 28°55	910'"
987	988	2015	9	11	Montsoreau	St-Mathurin-sur-Loire	France	50	17625	32	47	24.198	47.4033	0.8273	0	#CHAMP!	#CHAMP!	#CHAMP!	291.2	291.1	34.4	69407.4		Amortisseur de cable de frein	"St Mathurin sur Loire	 France "	Greenwich - Bivouac avec Toni 	Almanach	0	Jour 988			0.56	30	15	3	2		vendredi 11 septembre 2015	"N 47°24	198' W 00°18	771'"
40	41	2012	11	9	Bidart	Ciboure-(Socoa)	France	40	1216	32	43	25.445	43.4241	0.7579	-1	#CHAMP!	#CHAMP!	#CHAMP!	544.0	543.8	9.3	837.7			Guéthary		Carnet de bord	1	Jour 41	Guéthary		0.18	25	8	5	2		vendredi 9 novembre 2012	"N 43°25	445' W 1°36	277'"
214	215	2013	5	2	Dakar	Dakar	Senegal	0	5205	33	14	42.82	14.7137	0.2568	-17	#CHAMP!	#CHAMP!	#CHAMP!	3900.3	3839.7	5.7	5400.5		Plastique de l'extrudeuse pour RepRap	"Kër Thiossane	 Dakar"	Expérimentation de goblets fondu	Carnet de bord	1	Jour 215	"Kër Thiossane	 Dakar"		0.69	57	17	3	2		jeudi 2 mai 2013	"N 14°42	820' W 17°27	490'"
550	551	2014	4	3	Jakarta	Jakarta	Indonesia	0	8591	33	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.984	106.7997	1.864	12077.5	10349.5	0.0	43677.4		 Connecteur	"Jalan Cilandak Satu	 Jakarta"	Dernière soiré avec Julien	Almanach	0	Jour 551			2.43	80	15	0	2		jeudi 3 avril 2014	"S 06 17	334' N 106 47	984'"
445	446	2013	12	19	Big-Sur	Carmel	U.S.A	40	6515	33	36	32.71	36.5452	0.6378	-121	#CHAMP!	#CHAMP!	#CHAMP!	8781.8	8103.2	45.1	25535.5		Bague de mousquetons	Carmel	Parque public	Carnet de bord	1	Jour 446	Carmel		2.64	17	7	2	2		jeudi 19 décembre 2013	"N 36°32	710' W 121°55	071'"
216	217	2013	5	4	Dakar	Dakar	Senegal	15	5220	33	14	42.82	14.7137	0.2568	-17	#CHAMP!	#CHAMP!	#CHAMP!	3900.3	3839.7	8.2	5416.9		Circuit electronique	"Kër Thiossane	 Dakar"	Conférence	Carnet de bord	1	Jour 217	"Kër Thiossane	 Dakar"		0.3	30	6	0	2		samedi 4 mai 2013	"N 14°42	820' W 17°27	490'"
532	533	2014	3	16	Jakarta	Jakarta	Indonesia	0	8561	34	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.995	106.7999	1.864	12077.5	10349.5	13.0	41790.5		Trombone 	"Jalan Cilandak Satu	 Jakarta"	Life Without Death	Almanach	0	Jour 533			0.44	30	14	2	2		dimanche 16 mars 2014	"S 06°17	325' E 106°47	995'"
441	442	2013	12	15	San-Luis-Obispo	San-Luis-Obispo	U.S.A	0	6285	34	35	17.056	35.2843	0.6158	-120	#CHAMP!	#CHAMP!	#CHAMP!	8824.8	8136.4	4.5	25353.0		Cailloux qui brillent	San Luis Obispo Downtown	Excursion urbaine	Carnet de bord	1	Jour 442	San Luis Obispo Downtown		4.48	13	14	6	1		dimanche 15 décembre 2013	"N 35°17	056' W 120°39	813'"
536	537	2014	3	20	Jakarta	Jakarta	Indonesia	0	8586	34	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.984	106.7997	1.864	12077.6	10349.6	3.0	41826.3		Crochet vert	"Jalan Cilandak Satu	 Jakarta"	Soirée Haïku chez Julien	Almanach	0	Jour 537			0.2	47	6	3	2		jeudi 20 mars 2014	"S 06°17	348' E 106°47	984'"
42	43	2012	11	11	San-Sebastian	San-Sebastian	Spain	0	1261	34	43	18.875	43.3146	0.756	-2	#CHAMP!	#CHAMP!	#CHAMP!	545.3	545.2	27.3	872.6			San Sebastian		Carnet de bord	1	Jour 43	San Sebastian		0.54	22	0	7	1		dimanche 11 novembre 2012	"N 43°18	875' W 2°00	435'"
592	593	2014	8	12	Kuala-Sengalor	Teluk-Intan	Malaysia	80	8861	34	4	1.458	4.0243	0.0702	101	1.182	101.0197	1.7631	10789.8	9546.5	80.3	45059.6		sciure de bois	Teluk Intan	Palme #2	Almanach	0	Jour 593			0.76	0	17	1	2		mardi 12 août 2014	"N 04°01	458' E 101°01	182'"
118	119	2013	1	26	Tamri	Taghazout	Morocco	45	3096	34	30	37.765	30.6294	0.5346	-9	#CHAMP!	#CHAMP!	#CHAMP!	1991.9	1983.8	17.9	2993.4		Clée	Route de Taghazout	une vache se poêl	Carnet de bord	1	Jour 119	Route de Taghazout		3.14	40	14	2	2		samedi 26 janvier 2013	N 30°37.765' W 9°49.995'
470	471	2014	1	13	Bicen.-Camp-Ground	Minna-Street	U.S.A	30	7037	34	37	46.517	37.7753	0.6593	-122	#CHAMP!	#CHAMP!	#CHAMP!	8699.2	8039.3	11.2	26167.6		Embout de dremel 	Mission Street San Francisco	Retour à la civilisation	Carnet de bord	1	Jour 471	Mission Street San Francisco		1.42	29	13	0	2		lundi 13 janvier 2014	"N 37°46	517' W 122°24	995'"
849	850	2015	4	26	Trabzon	Trabzon	Turkey	0	11963	34	40	59.906	40.9984	0.7156	39	46.359	39.7727	0.6942	3516.7	3472.3	1.1	65248.7		Cheville 	"Trabzon Est	 Turquie "	On loupe la finale de basket	Almanach	0	Jour 850			0.27	23	7	3	2		dimanche 26 avril 2015	"N 40°59	906' E 39°46	359'"
914	915	2015	6	30	Kozloduy	Kozloduy	Bulgaria	0	13928	34	43	46.565	43.7761	0.764	23	43.826	23.7304	0.4142	2192.7	2181.9	0.6	66973.7		Plastique rouge	"Kozloduy	 Bulgarie"	Day off	Carnet de bord	1	Jour 915	Les frontières du Danube		0.2	14	12	3	2		mardi 30 juin 2015	"N 43°46	565' E 23°43	826'"
465	466	2014	1	8	Bicen.-Camp-Ground	Bicen.-Camp-Ground	U.S.A	0	6930	35	37	49.48	37.8247	0.6602	-122	#CHAMP!	#CHAMP!	#CHAMP!	8700.6	8040.4	0.0	26145.5		Collier de serrage	Bicentennial Camp Ground	Attente	Carnet de bord	1	Jour 466	Bicentennial Camp Ground		0.64	55	15	3	2		mercredi 8 janvier 2014	"N 37°49	480 W 122°31	591"
145	146	2013	2	22	Tan-Tan	Tan-Tan	Morocco	0	3500	35	28	25.99	28.4332	0.4963	-11	#CHAMP!	#CHAMP!	#CHAMP!	2257.8	2246.0	21.3	3370.7		Fragments de cellule solaire	"Tan Tan	 rue marchande"	Recherche de panneaux solaire	Carnet de bord	1	Jour 146	"Tan Tan	 rue marchande"		2.38	32	16	8	2		vendredi 22 février 2013	N 28°25.990' W 11°06.325'
838	839	2015	4	15	Cal-Magarasi	Trabzon	Turkey	0	11963	35	41	0.188	41.0031	0.7156	39	41.737	39.6956	0.6928	3510.7	3466.5	30.7	64943.9		Lacet rose	"Ayasofia	 Trabzon	 Turquie"	"Visite Ayasifia	 montage checkpoint"	Almanach	0	Jour 839			3.21	1320	11	4	2		mercredi 15 avril 2015	"N 41°00	188' E 39°41	737'"
121	122	2013	1	29	Agadir	Agadir	Morocco	0	3132	35	30	24.733	30.4122	0.5308	-9	#CHAMP!	#CHAMP!	#CHAMP!	2010.5	2002.2	8.5	3028.1		Epice	Pharmacie berbère	Hassan II est Herboriste	Carnet de bord	1	Jour 122	Pharmacie berbère		0.96	0	3	1	2		mardi 29 janvier 2013	"N 30°24	733' W 9°35	053'"
250	251	2013	6	7	San-Agustinillo	Juchitan	Mexico	0	5250	35	16	26.699	16.445	0.287	-95	#CHAMP!	#CHAMP!	#CHAMP!	8727.0	8060.9	183.7	20124.6		Coquillage	San Agustinillo	Grosse houle	Carnet de bord	1	Jour 251	San Agustinillo		4.87	62	15	0	2		jeudi 6 juin 2013	"N 15°39	550' W 96°32	227'"
252	253	2013	6	9	Juchitan	Juchitan	Mexico	0	5250	35	16	26.691	16.4449	0.287	-95	#CHAMP!	#CHAMP!	#CHAMP!	8727.0	8060.9	2.3	20129.1		Barrette	Juchitan	inquiètude	Carnet de bord	1	Jour 253	Juchitan		2.28	50	17	2	2		samedi 8 juin 2013	"N 16°25	522' W 95°01	125'"
540	541	2014	3	24	Jakarta	Jakarta	Indonesia	0	8586	35	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.722	106.7954	1.8639	12077.1	10349.3	0.5	41826.8		Barette	Jalan Fatmawati	Black Mirror	Almanach	0	Jour 541			2.48	82	15	2	2		lundi 24 mars 2014	"S 06°17	259' E 106°47	722'"
986	987	2015	9	10	Savonnière	Montsoreau	France	55	17575	35	47	13.099	47.2183	0.8241	0	3.2	0.0533	0.0009	323.3	323.3	40.2	69372.9		Vis	"Montsoreau	 France "	Un Chinon à Chinon	Almanach	0	Jour 987			4.46	12	17	2	2		jeudi 10 septembre 2015	"N 47°13	099' E 00°03	200'"
878	879	2015	5	25	Istanbul	Istanbul	Turkey	0	13293	36	41	1.858	41.031	0.7161	28	58.786	28.9798	0.5058	2712.3	2691.9	0.8	66301.3		Petit écrou	"Atölye Istanbul	 Istanbul	 Turquie "	Rencontre avec le makerspace Atölye Istanbul 	Carnet de bord	1	Jour 879	Big city life		0.67	7	17	2	2		lundi 25 mai 2015	"N 41°01	858' E 28°58	786'"
210	211	2013	4	28	Diamniadio	Dakar	Senegal	40	5205	36	14	45.534	14.7589	0.2576	-17	#CHAMP!	#CHAMP!	#CHAMP!	3894.5	3834.2	69.2	5374.8		Sachet de sucre en poudre	"Salon de thé	 HLM Case"	Attente des Dodeur	Carnet de bord	1	Jour 211	"Salon de thé	 HLM Case"		4.13	81	13	0	2		dimanche 28 avril 2013	"N 14°45	534' W 017°25	653'"
535	536	2014	3	19	Kola-Station	Jakarta	Indonesia	0	8586	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	48.943	106.8157	1.8643	12076.9	10349.1	14.9	41823.2		Bout de Stylo	"Koi	 Kemang	 Jakarta"	Vernissage de Julien	Almanach	0	Jour 536			0.83	15	3	2	2		mercredi 19 mars 2014	"S 06°16	016' E 106°48	943"
549	550	2014	4	2	Jakarta	Jakarta	Indonesia	0	8591	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.99	106.7998	1.864	12077.5	10349.5	17.9	43677.4		Composant mofset	"Cilandak Satu	 Jakarta"	Boulot	Carnet de bord	1	Jour 550	Jamais assez prudent		0.45	8	13	0	2		mercredi 2 avril 2014	"S 06°17	329' E 106°47	990'"
546	547	2014	3	30	Jakarta	Jakarta	Indonesia	0	8591	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.792	106.7965	1.8639	12077.3	10349.4	0.4	43641.2		vis	"Jalan Cilandak	 Jakarta"	Boulot	Carnet de bord	1	Jour 547	"Jakarta	 épisode 2"		2.26	30	17	2	2		dimanche 30 mars 2014	"S 06°17	344' E 106°47	792'"
545	546	2014	3	29	Jakarta	Jakarta	Indonesia	0	8591	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.99	106.7998	1.864	12077.6	10349.6	0.1	43640.9		Broche	Citos	Dernier samedi	Almanach	0	Jour 546			3.12	42	6	2	2		samedi 29 mars 2014	"S 06°17	364' E 106°47	990'"
544	545	2014	3	28	Jakarta	Jakarta	Indonesia	0	8591	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.99	106.7998	1.864	12077.5	10349.5	1.5	43640.8		Fiche dorée	"Jalan Cilandak Satu	 Jakarta"	Le passeport est arrivé	Almanach	0	Jour 545			3.06	22	4	0	2		vendredi 28 mars 2014	"S 06°17	329' E 106°47	990'"
533	534	2014	3	17	Jakarta	Jakarta	Indonesia	0	8561	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	48.951	106.8159	1.8643	12076.9	10349.2	3.0	41793.5		fusible	"Koi	 Kemang	 Jakarta"	"accrochage de Julien	 premier round"	Almanach	0	Jour 534			0.66	17	12	3	2		lundi 17 mars 2014	"S 06°16	022' E 106°48	951'"
537	538	2014	3	21	Jakarta	Jakarta	Indonesia	0	8586	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.982	106.7997	1.864	12077.6	10349.5	0.0	41826.3		Bois de scorpion	"Jalan Cilandak Satu	 Jakarta"	Chasse au scorpion	Almanach	0	Jour 538			2.09	0	17	1	1		vendredi 21 mars 2014	"S 06°17	342' E 106°47	982'"
538	539	2014	3	22	Jakarta	Jakarta	Indonesia	0	8586	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.983	106.7997	1.864	12077.6	10349.5	0.0	41826.3		Sachet de SMECTA	"Jalan Cilandak Satu	 Jakarta"	Tourista collective	Almanach	0	Jour 539			5.02	86	8	0	0		samedi 22 mars 2014	"S 06°17	346' E 106°47	983'"
539	540	2014	3	23	Jakarta	Jakarta	Indonesia	0	8586	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.98	106.7997	1.864	12077.6	10349.5	0.0	41826.3		Bouteille Coréene	"Yu Tien restaurant	 Jakarta"	Journée Arduino	Carnet de bord	1	Jour 540	Inside Jakarta		3.49	107	0	0	2		dimanche 23 mars 2014	"S 06°17	348' E 106°47	980'"
508	509	2014	2	20	Surabaya	Keboen	Indonesia	80	7691	36	-7	#CHAMP!	#CHAMP!	#CHAMP!	112	19.452	112.3242	1.9604	12575.0	10631.9	49.4	41068.2		Miroir	Keboan	Vers les terres	Almanach	0	Jour 509			0.83	23	14	8	2		jeudi 20 février 2014	"S 07°26	950' E 112°19	452'"
542	543	2014	3	26	Singapour	Jakarta	Indonesia	0	8586	36	-6	#CHAMP!	#CHAMP!	#CHAMP!	106	47.993	106.7999	1.864	12077.5	10349.5	905.6	43637.8		Elastique	"Jalan Cilandak Satu	 Jakarta"	Boulot 	Almanach	0	Jour 543			0.5	110	13	0	2		mercredi 26 mars 2014	"S 06°17	326' E 106°47	993'"
915	916	2015	7	1	Kozloduy	Lom	Bulgaria	50	13978	36	43	49.639	43.8273	0.7649	23	12.776	23.2129	0.4051	2152.0	2141.8	41.9	67015.6		Etiquette de radio cassette 	"Lom	 Bulgarie"	Dîner avec couché de soleil sur le Danube	Almanach	0	Jour 916			1.11	58	0	3	2		mercredi 1 juillet 2015	"N 43°49	639	 E 23 °12	776'"
913	914	2015	6	29	Ostrov	Kozloduy	Bulgaria	60	13928	37	43	46.225	43.7704	0.7639	23	43.829	23.7305	0.4142	2192.9	2182.1	37.4	66973.1		Douille	"Kozloduy	 Bulgarie"	Sheten	Almanach	0	Jour 914			1.12	27	4	2	2		lundi 29 juin 2015	"N 43°46	225' E 23°43	829'"
